Amount,Hour,Frequency,Receiver_Known,Deviation,Location_New,Transactions_Last_1min,Class
23091,9,1,1,23.091,0,1,0
27075,12,3,1,27.075,0,3,0
38862,1,0,1,38.862,1,0,0
6053,22,3,0,6.053,0,3,0
149827,11,3,1,100.0,1,3,0
14181,9,0,1,14.181,1,0,0
136736,20,0,1,100.0,0,0,0
190781,17,2,1,100.0,1,2,1
61862,3,0,1,61.861999999999995,0,0,0
2406,21,1,1,2.406,1,1,0
100869,18,1,0,100.0,0,1,0
55653,5,5,1,55.653,0,5,0
142900,20,1,1,100.0,1,1,0
47715,17,0,1,47.715,0,0,0
74911,5,1,1,74.911,0,1,0
56480,17,0,1,56.48,1,0,0
135537,8,4,0,100.0,1,4,1
73439,5,0,0,73.439,0,0,0
5612,21,5,0,5.612,1,5,0
24138,1,3,0,24.138,0,3,0
141395,2,2,0,100.0,1,2,0
152203,19,3,1,100.0,0,3,0
175823,3,0,0,100.0,0,0,1
26133,16,1,1,26.133,1,1,0
7924,9,3,1,7.924,1,3,0
12394,20,2,1,12.394,1,2,0
135254,19,3,0,100.0,1,3,0
114461,18,3,0,100.0,0,3,0
87324,8,3,0,87.324,0,3,0
71626,6,2,1,71.626,0,2,0
54811,16,1,0,54.811,0,1,0
64128,0,3,1,64.128,0,3,0
98709,10,5,1,98.709,0,5,0
9543,18,0,0,9.543,0,0,0
137894,5,1,1,100.0,0,1,0
116346,11,1,0,100.0,0,1,0
140040,9,1,0,100.0,0,1,0
159896,17,0,1,100.0,1,0,0
11943,22,0,1,11.943,0,0,0
4102,15,5,0,4.102,0,5,1
42666,11,0,1,42.666,0,0,0
100683,12,2,1,100.0,1,2,0
197683,18,5,1,100.0,0,5,0
10801,20,5,1,10.801,0,5,1
76173,19,2,0,76.173,1,2,0
107888,7,0,1,100.0,0,0,0
101455,18,3,1,100.0,0,3,0
172041,5,2,0,100.0,0,2,0
17472,0,0,1,17.471999999999998,0,0,0
21853,12,3,1,21.853,1,3,0
47445,11,1,1,47.445,1,1,0
13344,23,1,0,13.344000000000001,0,1,0
26220,9,2,1,26.22,1,2,0
27443,18,1,0,27.443,1,1,0
110222,12,0,0,100.0,0,0,0
114424,9,2,0,100.0,0,2,0
114116,7,1,1,100.0,1,1,0
26670,7,2,1,26.669999999999998,1,2,0
96344,3,3,1,96.344,0,3,0
115132,23,3,0,100.0,1,3,0
7075,13,3,1,7.074999999999999,0,3,0
97706,23,2,1,97.706,1,2,0
104586,22,2,1,100.0,0,2,0
378,9,0,1,0.378,1,0,0
158423,22,3,1,100.0,0,3,0
16901,6,3,0,16.901,1,3,0
198556,19,5,1,100.0,1,5,1
25883,0,1,1,25.883,1,1,0
37384,11,2,1,37.384,0,2,0
145999,19,4,1,100.0,0,4,1
35122,18,2,1,35.122,0,2,0
168259,21,2,1,100.0,0,2,0
59599,9,2,0,59.599000000000004,0,2,0
94398,7,3,0,94.39800000000001,0,3,0
159170,21,1,0,100.0,1,1,0
67893,0,1,1,67.893,0,1,0
76348,12,0,1,76.348,1,0,0
29838,2,2,0,29.837999999999997,0,2,0
38317,6,5,1,38.317,1,5,0
68318,14,1,1,68.318,1,1,0
145071,17,5,0,100.0,0,5,0
68184,0,5,1,68.184,1,5,1
74584,23,5,0,74.58399999999999,0,5,1
145410,16,2,1,100.0,0,2,0
13187,7,4,1,13.187,0,4,0
28374,17,3,0,28.374,1,3,0
22287,18,0,1,22.287000000000003,0,0,0
97885,0,0,1,97.885,0,0,0
11802,7,3,1,11.802,0,3,0
105998,22,3,1,100.0,0,3,0
69147,17,5,0,69.147,1,5,1
186109,8,0,1,100.0,1,0,0
85875,12,0,0,85.875,0,0,0
81687,6,1,1,81.687,0,1,0
164738,12,4,0,100.0,1,4,1
198717,7,2,1,100.0,1,2,0
9845,19,1,0,9.844999999999999,1,1,0
17531,0,1,0,17.531,1,1,0
196367,9,4,1,100.0,0,4,1
81599,22,1,1,81.599,0,1,0
18780,20,3,0,18.78,0,3,0
63236,3,0,0,63.236000000000004,1,0,0
56621,10,0,1,56.621,1,0,0
178667,4,4,1,100.0,1,4,0
43226,20,3,1,43.226,1,3,0
143855,2,4,0,100.0,1,4,0
118557,0,0,1,100.0,0,0,0
40088,22,5,1,40.088,1,5,0
92401,22,0,1,92.401,1,0,0
29741,3,0,1,29.741,0,0,0
154152,22,5,0,100.0,1,5,0
64964,18,2,1,64.964,1,2,0
162824,15,2,1,100.0,1,2,0
21597,20,2,1,21.597,0,2,0
117851,21,1,0,100.0,0,1,0
17659,18,2,1,17.659,1,2,0
162353,23,5,1,100.0,1,5,1
49986,13,4,1,49.986000000000004,1,4,1
135254,14,1,1,100.0,0,1,0
13243,20,4,0,13.242999999999999,1,4,0
160941,12,1,1,100.0,0,1,0
61113,9,0,1,61.11299999999999,0,0,0
95541,3,4,1,95.541,0,4,0
25182,1,0,1,25.182,1,0,0
39491,20,1,1,39.491,1,1,0
7616,7,1,0,7.6160000000000005,0,1,0
39027,0,5,0,39.027,0,5,1
160943,12,5,0,100.0,0,5,1
110089,9,2,1,100.0,0,2,0
65281,23,5,0,65.281,0,5,1
80779,12,3,1,80.779,0,3,0
27029,23,2,0,27.028999999999996,1,2,0
38402,1,4,1,38.401999999999994,0,4,0
189372,11,2,1,100.0,1,2,0
64081,19,1,0,64.081,1,1,0
83986,22,2,0,83.986,1,2,0
110217,9,0,0,100.0,1,0,0
11791,12,4,1,11.791,0,4,0
33735,19,5,1,33.735,1,5,0
105095,23,1,0,100.0,1,1,0
119724,19,3,1,100.0,1,3,0
27524,10,2,0,27.523999999999997,0,2,0
15094,23,0,0,15.094,0,0,0
73327,18,1,1,73.327,0,1,0
91029,23,3,0,91.02900000000001,1,3,0
142168,12,0,1,100.0,1,0,0
83366,22,1,1,83.366,0,1,0
70944,11,3,1,70.944,1,3,0
11028,13,0,1,11.028,1,0,0
162416,8,3,0,100.0,0,3,1
35156,15,3,0,35.156,0,3,0
3337,4,3,0,3.3369999999999997,1,3,0
21492,17,0,1,21.492,0,0,0
45789,3,0,1,45.789,1,0,0
74219,18,1,1,74.21900000000001,1,1,0
125191,17,2,0,100.0,0,2,0
161496,13,1,0,100.0,0,1,0
180665,10,5,0,100.0,1,5,1
96966,4,3,0,96.966,0,3,0
79683,7,2,0,79.683,0,2,0
46221,21,3,0,46.221000000000004,0,3,0
44906,13,1,0,44.906,0,1,0
33587,5,5,1,33.587,0,5,0
170781,13,3,1,100.0,0,3,0
36634,21,3,1,36.634,0,3,0
160214,6,0,0,100.0,0,0,0
3995,0,0,1,3.995,1,0,0
83326,8,4,1,83.326,1,4,1
67798,10,1,1,67.798,1,1,0
118421,14,3,0,100.0,0,3,0
22334,4,3,0,22.334,1,3,0
28311,7,1,1,28.310999999999996,0,1,0
55132,19,2,1,55.132000000000005,1,2,0
25751,12,0,1,25.751,0,0,0
12844,0,2,1,12.844,1,2,0
179866,7,1,0,100.0,0,1,0
29563,2,0,0,29.563,1,0,0
74825,4,2,1,74.825,1,2,0
191137,20,4,0,100.0,1,4,1
137784,7,0,0,100.0,1,0,1
162373,3,2,1,100.0,0,2,0
161041,12,0,0,100.0,0,0,1
25580,14,0,0,25.580000000000002,0,0,0
11693,4,3,1,11.693000000000001,1,3,0
68015,13,3,0,68.015,1,3,0
99154,21,2,0,99.154,0,2,0
187135,15,3,1,100.0,0,3,0
119581,18,0,1,100.0,0,0,0
133146,8,1,0,100.0,0,1,0
48692,16,2,0,48.692,1,2,0
94706,0,2,0,94.706,1,2,0
35908,15,2,1,35.908,0,2,0
2897,16,1,1,2.897,0,1,0
29035,19,3,0,29.035,1,3,0
123839,18,4,0,100.0,0,4,1
100042,23,1,1,100.0,0,1,1
11025,6,3,0,11.025,0,3,0
78649,0,2,0,78.649,1,2,0
109854,4,0,0,100.0,1,0,0
193720,12,1,1,100.0,0,1,0
111268,21,0,0,100.0,0,0,0
62280,22,4,1,62.28,1,4,0
69762,23,1,1,69.762,1,1,0
56680,4,0,1,56.68,1,0,0
19676,9,2,1,19.676,1,2,0
154008,11,0,1,100.0,1,0,0
39980,18,3,0,39.98,0,3,0
190929,8,5,0,100.0,0,5,1
120577,15,4,0,100.0,1,4,0
150888,17,0,1,100.0,0,0,0
157451,13,0,1,100.0,1,0,0
7042,22,0,1,7.042,1,0,0
192832,6,2,1,100.0,0,2,0
25144,11,0,1,25.144,0,0,0
140,18,5,1,0.13999999999999999,1,5,0
83541,18,1,0,83.541,1,1,0
66534,17,2,1,66.534,0,2,0
87348,17,3,1,87.348,1,3,1
147026,13,3,0,100.0,0,3,0
12079,2,1,0,12.078999999999999,0,1,0
140442,12,1,1,100.0,1,1,0
90276,17,0,1,90.276,1,0,0
79260,19,3,1,79.25999999999999,0,3,0
9726,17,0,0,9.725999999999999,1,0,0
90420,15,3,1,90.42,0,3,0
69066,15,3,0,69.066,0,3,0
25218,21,3,1,25.218,1,3,0
59115,16,0,1,59.114999999999995,1,0,0
17674,3,5,0,17.674,0,5,1
72490,3,2,1,72.49,0,2,0
43027,15,0,1,43.027,1,0,0
42046,11,3,1,42.046,0,3,0
103121,6,0,1,100.0,0,0,0
122519,9,2,1,100.0,1,2,1
878,19,1,1,0.878,0,1,0
147911,8,1,1,100.0,0,1,0
160058,18,5,1,100.0,0,5,0
92690,4,4,1,92.69,0,4,0
91668,21,4,1,91.668,0,4,1
10860,16,2,1,10.86,1,2,0
46151,2,0,0,46.150999999999996,0,0,0
92666,1,0,1,92.666,0,0,0
95013,19,3,0,95.013,0,3,0
98617,3,3,1,98.617,0,3,0
167258,14,0,1,100.0,0,0,0
74326,20,4,0,74.32600000000001,1,4,1
51820,18,2,0,51.82,1,2,0
195981,13,2,0,100.0,1,2,1
161206,2,2,1,100.0,0,2,0
9545,12,5,1,9.545,0,5,0
107402,23,3,1,100.0,1,3,0
23448,6,3,1,23.448,1,3,0
7674,18,2,0,7.674,1,2,0
42071,14,2,1,42.071,0,2,0
58413,19,1,0,58.413000000000004,0,1,0
172586,13,3,1,100.0,0,3,0
50942,10,2,0,50.942,0,2,0
22250,10,1,0,22.25,0,1,0
101310,2,2,0,100.0,0,2,0
129866,7,1,0,100.0,0,1,0
108883,8,2,1,100.0,0,2,0
52409,9,1,1,52.40899999999999,0,1,0
194184,18,1,1,100.0,0,1,0
74834,12,1,1,74.834,0,1,0
92293,0,0,0,92.293,0,0,0
36589,4,1,1,36.589,0,1,0
39188,17,1,0,39.188,0,1,0
3173,21,3,0,3.173,1,3,0
182513,23,1,0,100.0,0,1,1
31686,5,0,0,31.685999999999996,1,0,0
28272,10,5,0,28.272000000000002,0,5,0
84594,16,1,0,84.59400000000001,0,1,1
171023,20,2,1,100.0,0,2,1
102827,17,4,0,100.0,0,4,0
82402,17,2,1,82.402,0,2,0
65417,3,3,0,65.417,0,3,0
24118,11,1,0,24.118000000000002,0,1,0
148590,12,0,1,100.0,0,0,0
24955,11,2,0,24.955,0,2,0
23586,19,1,1,23.586,1,1,0
46064,16,3,0,46.064,1,3,0
88424,11,0,1,88.424,1,0,0
147373,19,4,0,100.0,0,4,0
38446,10,2,1,38.446000000000005,1,2,0
184084,8,2,1,100.0,0,2,0
164883,7,0,0,100.0,1,0,1
114428,12,3,1,100.0,0,3,0
154268,10,2,1,100.0,0,2,0
145604,20,0,1,100.0,1,0,0
60625,13,0,0,60.62499999999999,1,0,0
77675,4,2,1,77.67500000000001,1,2,0
34536,15,0,1,34.536,0,0,0
113014,6,2,1,100.0,1,2,0
99763,10,1,1,99.763,0,1,0
169601,21,0,1,100.0,0,0,0
81228,5,3,0,81.228,0,3,0
138678,10,1,1,100.0,0,1,0
3520,18,5,1,3.52,0,5,0
5351,20,1,1,5.351,0,1,0
64271,0,5,1,64.271,1,5,1
68423,19,1,0,68.423,1,1,0
138385,14,3,0,100.0,0,3,0
59985,18,0,1,59.985,0,0,0
128722,8,0,0,100.0,1,0,1
21169,6,3,0,21.169,0,3,0
39405,5,1,0,39.405,0,1,0
26121,1,3,1,26.121,0,3,0
67847,12,2,1,67.84700000000001,1,2,0
136641,10,0,1,100.0,1,0,0
110046,6,5,1,100.0,1,5,0
59273,7,5,1,59.272999999999996,1,5,0
119102,8,0,1,100.0,0,0,0
8148,5,2,1,8.148,0,2,0
91913,8,2,1,91.913,1,2,0
64101,14,1,0,64.101,1,1,0
195002,6,1,1,100.0,0,1,0
196925,12,2,1,100.0,0,2,0
54405,2,3,1,54.405,0,3,0
17399,2,1,0,17.399,0,1,0
166569,0,3,0,100.0,0,3,1
56277,19,4,0,56.277,1,4,1
153568,21,3,1,100.0,0,3,0
29511,1,0,1,29.511,0,0,0
188572,20,5,1,100.0,0,5,0
197748,9,0,1,100.0,1,0,0
72178,23,0,0,72.178,1,0,0
49101,14,1,0,49.101,1,1,0
186899,1,5,0,100.0,0,5,1
94753,0,2,0,94.753,1,2,1
3100,23,0,0,3.1,0,0,0
125911,1,5,0,100.0,1,5,1
164244,18,2,0,100.0,0,2,1
78661,0,1,1,78.661,0,1,0
122042,7,1,1,100.0,0,1,0
164751,14,0,0,100.0,0,0,0
92740,11,0,1,92.74,1,0,0
72278,15,1,1,72.27799999999999,0,1,0
70983,13,2,1,70.98299999999999,0,2,0
18982,16,3,1,18.982,0,3,0
106862,13,2,1,100.0,1,2,0
137758,0,3,0,100.0,0,3,0
14782,3,1,1,14.782,0,1,0
49718,8,1,0,49.718,0,1,0
7210,21,2,1,7.21,1,2,0
66285,3,2,1,66.28500000000001,0,2,0
160817,6,2,1,100.0,1,2,0
16574,4,4,1,16.573999999999998,0,4,0
157846,15,1,1,100.0,0,1,0
94148,23,3,0,94.148,1,3,0
51834,3,3,1,51.834,0,3,0
91507,2,5,1,91.507,0,5,1
13581,11,0,1,13.581,0,0,0
182711,1,0,1,100.0,1,0,0
92771,21,4,1,92.771,1,4,1
94721,22,4,0,94.721,0,4,0
11361,12,0,0,11.361,0,0,0
181872,11,0,1,100.0,0,0,0
82909,12,1,0,82.909,0,1,0
